time,U
2022.3932,191.03
2022.3959,183.13
2022.3986,185.53
2022.4014,181.13
2022.4041,183.83
2022.4068,180.53
2022.4096,178.13
2022.4123,177.43
2022.4151,176.23
2022.4178,179.03
2022.4205,179.93
2022.4233,178.73
2022.426,179.93
2022.4288,181.13
2022.4315,186.33
2022.4342,188.33
2022.437,184.63
2022.4397,184.93
2022.4425,180.73
2022.4452,182.33
2022.4479,184.73
2022.4507,181.03
2022.4534,183.53
2022.4562,180.43
2022.4589,181.33
2022.4616,186.23
2022.4644,185.43
2022.4671,188.13
2022.4699,190.03
2022.4726,189.03
2022.4753,186.83
2022.4781,191.23
2022.4808,191.53
2022.4836,188.93
2022.4863,188.93
2022.489,188.33
2022.4918,193.13
2022.4945,187.43
2022.4973,187.03
2022.5,185.43
2022.5027,185.43
2022.5055,184.93
2022.5082,188.33
2022.511,185.63
2022.5137,187.63
2022.5164,183.83
2022.5192,180.23
2022.5219,185.23
2022.5247,183.23
2022.5274,183.73
2022.5301,186.93
2022.5329,190.43
2022.5356,187.93
2022.5384,186.83
2022.5411,188.23
2022.5438,184.23
2022.5466,187.13
2022.5493,188.43
2022.5521,190.63
2022.5548,188.83
2022.5575,188.33
2022.5603,187.93
2022.563,187.93
2022.5658,190.93
2022.5685,188.63
2022.5712,183.93
2022.574,185.13
2022.5767,185.63
2022.5795,186.93
2022.5822,187.73
2022.5849,187.83
2022.5877,180.23
2022.5904,187.23
2022.5932,185.73
2022.5959,181.13
2022.5986,178.13
2022.6014,181.83
2022.6041,188.53
2022.6068,188.33
2022.6096,184.13
2022.6123,194.73
2022.6151,189.23
2022.6178,185.63
2022.6205,188.43
2022.6233,187.23
2022.626,191.03
2022.6288,191.13
2022.6315,191.53
2022.6342,196.83
2022.637,192.73
2022.6397,194.33
2022.6425,188.33
2022.6452,187.13
2022.6479,190.13
2022.6507,190.13
2022.6534,191.23
2022.6562,188.53
2022.6589,183.53
2022.6616,183.63
2022.6644,182.93
2022.6671,183.73
2022.6699,189.33
2022.6726,193.53
2022.6753,189.23
2022.6781,194.03
2022.6808,194.63
2022.6836,199.93
2022.6863,198.93
2022.689,199.73
2022.6918,198.43
2022.6945,202.43
2022.6973,203.23
2022.7,203.73
2022.7027,201.83
2022.7055,205.83
2022.7082,204.13
2022.711,203.93
2022.7137,199.13
2022.7164,198.53
2022.7192,194.53
2022.7219,197.33
2022.7247,192.43
2022.7274,194.73
2022.7301,194.53
2022.7329,199.03
2022.7356,202.73
2022.7384,200.23
2022.7466,198.93
2022.7493,198.53
2022.7521,198.13
2022.7548,197.33
2022.7575,199.03
2022.7603,204.73
2022.763,199.33
2022.7658,194.43
2022.7685,198.53
2022.7712,194.63
2022.774,195.43
2022.7767,194.13
2022.7795,193.03
2022.7822,193.13
2022.7849,192.23
2022.7877,191.63
2022.7904,194.63
2022.7932,193.43
2022.7959,188.53
2022.7986,195.03
2022.8014,196.73
2022.8041,195.43
2022.8068,196.13
2022.8096,194.83
2022.8123,195.83
2022.8151,194.43
2022.8178,194.13
2022.8205,193.33
2022.8233,191.23
2022.826,199.63
2022.8288,201.03
2022.8315,193.73
2022.8342,190.63
2022.837,195.43
2022.8397,192.03
2022.8425,194.33
2022.8452,194.13
2022.8479,193.73
2022.8507,197.63
2022.8534,195.83
2022.8562,194.73
2022.8589,191.93
2022.8616,200.53
2022.8644,191.23
2022.8671,186.33
2022.8699,186.23
2022.8726,197.13
2022.8753,195.53
2022.8781,196.83
2022.8808,194.93
2022.8836,191.93
2022.8863,192.63
2022.889,187.63
2022.8918,189.03
2022.8945,190.53
2022.8973,185.43
2022.9,187.63
2022.9027,188.03
2022.9055,188.23
2022.9082,186.33
2022.911,180.83
2022.9137,182.83
2022.9164,181.73
2022.9192,177.63
2022.9219,182.43
2022.9247,181.83
2022.9274,191.73
2022.9301,192.83
2022.9329,193.03
2022.9356,194.73
2022.9384,193.33
2022.9411,192.33
2022.9438,194.23
2022.9466,194.33
2022.9493,197.83
2022.9521,198.53
2022.9548,194.03
2022.9575,191.03
2022.9603,187.33
2022.963,182.23
2022.9658,193.53
2022.9685,191.83
2022.9712,188.63
2022.974,191.13
2022.9767,196.13
2022.9795,194.03
2022.9822,193.13
2022.9849,185.13
2022.9877,187.93
2022.9904,191.63
2022.9932,190.23
2022.9959,184.13
2022.9986,186.83
2023.0014,192.23
2023.0041,187.73
2023.0068,181.53
2023.0096,186.23
2023.0123,183.13
2023.0151,180.63
2023.0178,179.93
2023.0205,181.63
2023.0233,181.23
2023.026,182.53
2023.0288,184.93
2023.0315,184.73
2023.0342,189.13
2023.037,184.33
2023.0397,190.03
2023.0425,195.93
2023.0452,189.73
2023.0479,187.53
2023.0507,188.73
2023.0534,185.33
2023.0562,182.43
2023.0589,181.73
2023.0616,185.43
2023.0644,185.13
2023.0671,188.43
2023.0699,186.73
2023.0726,189.23
2023.0753,194.33
2023.0781,199.63
2023.0808,204.13
2023.0836,201.43
2023.0863,194.33
2023.089,188.63
2023.0918,185.33
2023.0945,182.63
2023.0973,182.63
2023.1,184.03
2023.1027,184.33
2023.1055,182.13
2023.1082,186.23
2023.111,183.73
2023.1137,182.73
2023.1164,186.73
2023.1192,189.73
2023.1219,183.83
2023.1247,188.03
2023.1274,192.83
2023.1301,195.93
2023.1329,192.33
2023.1356,194.13
2023.1384,192.13
2023.1411,190.23
2023.1438,188.33
2023.1466,195.93
2023.1493,198.43
2023.1521,199.03
2023.1548,192.13
2023.1575,189.03
2023.1603,190.23
2023.163,194.83
2023.1658,192.63
2023.1685,196.53
2023.1712,198.43
2023.174,193.83
2023.1767,195.63
2023.1795,202.33
2023.1822,200.93
2023.1849,195.63
2023.1877,197.93
2023.1904,198.83
2023.1932,199.63
2023.1959,200.23
2023.1986,204.83
2023.2014,196.73
2023.2041,191.13
2023.2068,191.23
2023.2096,191.13
2023.2123,193.23
2023.2151,192.23
2023.2178,196.73
2023.2205,200.33
2023.2233,199.13
2023.226,203.43
2023.2288,197.83
2023.2315,195.83
2023.2342,192.13
2023.237,190.43
2023.2397,187.93
2023.2425,190.43
2023.2452,194.53
2023.2479,192.23
2023.2507,185.13
2023.2534,183.63
2023.2562,185.33
2023.2589,189.63
2023.2616,190.83
2023.2644,193.43
2023.2671,189.83
2023.2699,186.93
2023.2726,192.53
2023.2753,199.63
2023.2781,196.93
2023.2808,195.23
2023.2836,195.03
2023.2863,191.63
2023.289,193.13
2023.2918,191.03
2023.2945,185.63
2023.2973,190.63
2023.3,193.63
2023.3027,198.33
2023.3055,202.43
2023.3082,201.73
2023.311,205.53
2023.3137,198.13
2023.3164,196.33
2023.3192,197.13
2023.3219,195.33
2023.3247,196.73
2023.3274,197.93
2023.3301,195.93
2023.3329,193.63
2023.3356,188.53
2023.3384,186.83
2023.3411,187.23
2023.3438,193.93
2023.3466,193.93
2023.3493,199.23
2023.3521,200.23
2023.3548,196.73
2023.3575,196.23
2023.3603,196.33
2023.363,195.63
2023.3658,199.33
2023.3685,202.53
2023.3712,199.93
2023.374,195.43
2023.3767,192.93
2023.3795,193.43
2023.3822,193.33
2023.3849,195.33
2023.3877,198.93
2023.3904,197.33
2023.3932,198.43
2023.3959,198.63
2023.3986,194.03
2023.4014,195.63
2023.4041,197.73
2023.4068,195.93
2023.4096,195.33
2023.4123,197.53
2023.4151,195.73
2023.4178,193.83
2023.4205,195.33
2023.4233,193.73
2023.426,193.13
2023.4288,194.03
2023.4315,192.63
2023.4342,193.13
2023.437,194.53
2023.4397,194.83
2023.4425,195.13
2023.4452,198.63
2023.4479,200.03
2023.4507,198.53
2023.4534,191.03
2023.4562,199.63
2023.4589,200.23
2023.4616,203.73
2023.4644,204.23
2023.4671,206.53
2023.4699,209.83
2023.4726,204.23
2023.4753,202.63
2023.4781,198.73
2023.4808,198.23
2023.4836,198.63
2023.4863,206.43
2023.489,198.63
2023.4918,210.03
2023.4945,207.13
2023.4973,205.43
2023.5,201.83
2023.5027,204.23
2023.5055,200.63
2023.5082,199.93
2023.511,196.83
2023.5137,200.43
2023.5164,193.63
2023.5192,197.63
2023.5219,198.33
2023.5247,199.33
2023.5274,202.23
2023.5301,200.93
2023.5329,202.93
2023.5356,205.13
2023.5384,197.93
2023.5411,203.73
2023.5438,207.03
2023.5466,200.23
2023.5493,200.83
2023.5521,199.53
2023.5548,203.43
2023.5575,202.53
2023.5603,207.13
2023.563,206.03
2023.5658,202.43
2023.5685,200.53
2023.5712,196.43
2023.574,204.63
2023.5767,203.13
2023.5795,198.03
2023.5822,202.03
2023.5849,205.43
2023.5877,200.43
2023.5904,199.13
2023.5932,201.93
2023.5959,199.43
2023.5986,206.53
2023.6014,201.93
2023.6041,197.33
2023.6068,191.43
2023.6096,189.83
2023.6123,192.43
2023.6151,199.23
2023.6178,199.23
2023.6205,200.03
2023.6233,198.03
2023.626,194.43
2023.6288,197.23
2023.6315,195.33
2023.6342,199.93
2023.637,197.03
2023.6397,202.33
2023.6425,194.83
2023.6452,200.13
2023.6479,203.43
2023.6507,202.53
2023.6534,200.13
2023.6562,201.53
2023.6589,201.43
2023.6616,204.93
2023.6644,199.93
2023.6671,206.23
2023.6699,201.93
2023.6726,200.43
2023.6753,205.43
2023.6781,198.13
2023.6808,202.33
2023.6836,197.33
2023.6863,200.73
2023.689,202.13
2023.6918,205.93
2023.6945,205.13
2023.6973,199.83
2023.7,198.83
2023.7027,192.83
2023.7055,198.23
2023.7082,199.13
2023.711,201.83
2023.7137,203.03
2023.7164,202.13
2023.7192,203.23
2023.7219,209.23
2023.7247,204.63
2023.7274,206.03
2023.7301,197.33
2023.7329,198.73
2023.7356,195.23
2023.7384,194.13
2023.7411,199.53
2023.7438,203.83
2023.7466,200.43
2023.7493,196.83
2023.7521,199.33
2023.7548,194.23
2023.7575,195.33
2023.7603,198.53
2023.763,197.23
2023.7658,195.03
2023.7685,195.73
2023.7712,194.53
2023.774,203.23
2023.7767,201.13
2023.7795,205.73
2023.7822,205.13
2023.7849,201.33
2023.7877,200.33
2023.7904,199.93
2023.7932,198.63
2023.7959,192.93
2023.7986,190.23
2023.8014,200.63
2023.8041,208.93
2023.8068,206.93
2023.8096,201.23
2023.8123,199.93
2023.8151,200.43
2023.8178,201.53
2023.8205,205.43
2023.8233,198.63
2023.826,197.53
2023.8288,204.63
2023.8315,201.83
2023.8342,199.93
2023.837,207.33
2023.8397,209.33
2023.8425,209.03
2023.8452,206.63
2023.8479,205.63
2023.8507,202.93
2023.8534,194.73
2023.8562,196.23
2023.8589,193.63
2023.8616,195.53
2023.8644,192.23
2023.8671,195.43
2023.8699,196.83
2023.8726,195.53
2023.8753,195.23
2023.8781,193.73
2023.8808,193.23
2023.8836,193.13
2023.8863,193.23
2023.889,193.53
2023.8918,195.83
2023.8945,201.43
2023.8973,201.73
2023.9,202.63
2023.9027,202.13
2023.9055,200.13
2023.9082,201.03
2023.911,198.63
2023.9137,195.93
2023.9164,199.33
2023.9192,198.63
2023.9219,196.63
2023.9247,196.33
2023.9274,194.13
2023.9301,191.73
2023.9329,187.83
2023.9356,188.83
2023.9384,191.13
2023.9411,193.83
2023.9438,197.03
2023.9466,189.23
2023.9493,183.43
2023.9521,182.13
2023.9548,182.93
2023.9575,195.83
2023.9603,191.63
2023.963,196.23
2023.9658,202.53
2023.9685,202.83
2023.9712,206.13
2023.974,203.73
2023.9767,203.33
2023.9795,209.53
2023.9822,207.43
2023.9849,200.03
2023.9877,193.23
2023.9904,195.33
2023.9932,195.53
2023.9959,189.93
2023.9986,188.53
2024.0014,189.13
2024.0041,187.13
2024.0068,190.63
2024.0096,196.13
2024.0123,190.53
2024.015,188.33
2024.0178,187.23
2024.0205,189.53
2024.0232,194.13
2024.026,200.23
2024.0287,195.53
2024.0314,201.63
2024.0342,200.13
2024.0369,199.83
2024.0396,191.73
2024.0423,191.63
2024.0451,192.83
2024.0478,193.63
2024.0505,190.63
2024.0533,189.13
2024.056,194.13
2024.0587,202.83
2024.0615,201.23
2024.0642,193.83
2024.0669,199.23
2024.0697,198.33
2024.0724,186.73
2024.0751,197.73
2024.0779,204.63
2024.0806,198.83
2024.0833,201.13
2024.0861,199.13
2024.0888,200.63
2024.0915,195.03
2024.0943,196.13
2024.097,191.83
2024.0997,193.73
2024.1025,192.13
2024.1052,188.73
2024.1079,193.43
2024.1107,201.63
2024.1134,203.63
2024.1161,203.43
2024.1189,195.63
2024.1216,186.13
2024.1243,189.03
2024.127,197.13
2024.1298,192.23
2024.1325,193.73
2024.1352,190.83
2024.138,191.93
2024.1407,189.83
2024.1434,198.33
2024.1462,197.53
2024.1489,190.73
2024.1516,191.93
2024.1544,191.43
2024.1571,191.33
2024.1598,195.53
2024.1626,198.33
2024.1653,194.23
2024.168,197.63
2024.1708,202.03
2024.1735,197.53
2024.1762,197.83
2024.179,201.13
2024.1817,201.53
2024.1844,200.53
2024.1872,200.73
2024.1899,202.23
2024.1926,204.83
2024.1954,207.53
2024.1981,210.83
2024.2008,212.43
2024.2036,208.73
2024.2063,199.13
2024.209,199.33
2024.2117,198.43
2024.2145,199.13
2024.2172,195.23
2024.2199,202.13
2024.2254,205.93
2024.2281,204.03
2024.2309,200.13
2024.2336,198.93
2024.2363,207.53
2024.2391,208.73
2024.2418,207.23
2024.2445,204.13
2024.2473,206.33
2024.25,202.33
2024.2527,198.53
2024.2555,204.13
2024.2582,199.93
2024.2609,198.13
2024.2637,201.93
2024.2664,204.43
2024.2691,203.23
2024.2719,204.23
2024.2746,199.93
2024.2773,197.43
2024.2801,197.73
2024.2828,202.43
2024.2855,200.43
2024.2883,199.03
2024.291,199.93
2024.2937,198.23
2024.2964,195.13
2024.2992,196.73
2024.3019,197.73
2024.3046,195.93
2024.3074,197.63
2024.3101,203.23
2024.3128,201.53
2024.3156,202.53
2024.3183,197.43
2024.321,200.93
2024.3238,197.73
2024.3265,194.33
2024.3292,195.53
2024.332,199.63
2024.3347,200.63
2024.3374,207.33
2024.3402,205.03
2024.3429,207.63
2024.3456,203.53
2024.3484,199.93
2024.3511,194.23
2024.3538,201.13
2024.3566,201.13
2024.3593,199.53
2024.362,204.53
2024.3648,201.03
2024.3675,204.43
2024.3702,201.83
2024.373,203.93
2024.3757,202.03
2024.3784,203.33
2024.3811,208.53
2024.3839,204.83
2024.3866,205.53
2024.3893,205.73
2024.3921,203.23
2024.3948,205.63
2024.3975,203.63
2024.4003,206.73
2024.403,205.23
2024.4057,209.93
2024.4085,209.93
2024.4112,208.63
2024.4139,210.33
2024.4167,204.03
2024.4194,208.53
2024.4221,209.63
2024.4249,215.13
2024.4276,209.73
2024.4303,207.23
2024.4331,206.93
2024.4358,207.53
2024.4385,211.33
2024.4413,207.73
2024.444,203.93
2024.4467,205.53
2024.4495,201.33
2024.4522,200.83
2024.4549,203.53
2024.4577,205.13
2024.4604,205.53
2024.4631,206.43
2024.4658,207.43
2024.4686,206.43
2024.4713,206.93
2024.474,210.03
2024.4768,208.73
2024.4795,202.73
2024.4822,212.13
2024.485,210.13
2024.4877,208.53
2024.4904,209.13
2024.4932,210.03
2024.4959,211.23
2024.4986,213.83
2024.5014,216.23
2024.5041,208.63
2024.5068,207.83
2024.5096,206.73
2024.5123,204.03
2024.515,201.33
2024.5178,199.93
2024.5205,198.33
2024.5232,204.43
2024.526,208.63
2024.5287,202.33
2024.5314,209.03
2024.5342,207.23
2024.5369,203.63
2024.5396,206.93
2024.5423,205.13
2024.5451,211.63
2024.5478,209.53
2024.5505,203.33
2024.5533,205.83
2024.556,207.13
2024.5587,209.73
2024.5615,208.03
2024.5642,209.73
2024.5669,211.33
2024.5697,208.93
2024.5724,205.93
2024.5751,206.03
2024.5779,208.73
2024.5806,213.23
2024.5833,210.13
2024.5861,209.23
2024.5888,213.03
2024.5915,208.33
2024.5943,205.23
2024.597,202.23
2024.5997,203.83
2024.6025,209.13
2024.6052,207.53
2024.6079,207.03
2024.6107,206.43
2024.6134,207.03
2024.6161,210.03
2024.6189,209.63
2024.6216,207.03
2024.6243,209.33
2024.627,212.73
2024.6298,209.03
2024.6325,207.23
2024.6352,213.43
2024.638,214.23
2024.6407,209.73
2024.6434,217.53
2024.6462,214.53
2024.6489,209.63
2024.6516,204.23
2024.6544,210.33
2024.6571,213.83
2024.6598,214.83
2024.6626,209.13
2024.6653,204.13
2024.668,210.53
2024.6708,211.03
2024.6735,213.33
2024.6762,212.33
2024.679,216.83
2024.6817,215.93
2024.6844,221.53
2024.6872,218.13
2024.6899,222.23
2024.6926,222.13
2024.6954,218.73
2024.6981,218.13
2024.7008,211.93
2024.7036,209.63
2024.7063,212.23
2024.709,214.33
2024.7117,208.33
2024.7145,206.53
2024.7172,211.53
2024.7199,215.53
2024.7227,215.83
2024.7254,218.93
2024.7281,216.33
2024.7309,225.43
2024.7336,222.33
2024.7363,223.83
2024.7391,224.03
2024.7418,217.83
2024.7445,210.33
2024.7473,208.13
2024.75,211.43
2024.7527,210.33
2024.7555,213.33
2024.7582,214.83
2024.7609,214.63
2024.7637,217.63
2024.7664,219.53
2024.7691,220.13
2024.7719,226.63
2024.7746,226.33
2024.7773,218.83
2024.7801,214.63
2024.7828,214.53
2024.7855,212.63
2024.7883,210.83
2024.791,212.63
2024.7937,209.33
2024.7964,209.83
2024.7992,211.93
2024.8019,211.23
2024.8046,219.43
2024.8074,213.33
2024.8101,212.13
2024.8128,210.53
2024.8156,208.93
2024.8183,212.53
2024.821,212.23
2024.8238,210.63
2024.8265,215.13
2024.8292,213.83
2024.832,218.93
2024.8347,216.33
2024.8374,210.63
2024.8402,215.63
2024.8429,211.43
2024.8456,210.23
2024.8484,202.43
2024.8511,205.03
2024.8538,205.13
2024.8566,203.73
2024.8593,202.43
2024.862,203.63
2024.8648,202.13
2024.8675,209.03
2024.8702,209.83
2024.873,220.23
2024.8757,221.63
2024.8784,225.13
2024.8811,218.03
2024.8839,216.43
2024.8866,216.93
2024.8893,218.43
2024.8921,217.53
2024.8948,211.73
2024.8975,211.73
2024.9003,214.43
2024.903,206.53
2024.9057,203.83
2024.9085,206.83
2024.9112,208.93
2024.9139,206.53
2024.9167,209.23
2024.9194,214.03
2024.9221,207.13
2024.9249,205.43
2024.9276,207.73
2024.9303,207.13
2024.9331,209.13
2024.9358,208.43
2024.9385,204.43
2024.9413,207.43
2024.944,204.13
2024.9467,204.33
2024.9495,207.53
2024.9522,215.53
2024.9549,219.23
2024.9577,216.93
2024.9604,213.53
2024.9631,215.03
2024.9658,221.43
2024.9686,216.13
2024.9713,214.63
2024.974,213.83
2024.9768,210.33
2024.9795,210.23
2024.9822,203.13
2024.985,195.23
2024.9877,196.93
2024.9904,203.33
2024.9932,202.83
2024.9959,203.13
2024.9986,202.63
2025.0014,202.13
2025.0041,203.13
2025.0068,200.63
2025.0096,197.53
2025.0123,204.63
2025.0151,211.23
2025.0178,204.93
2025.0205,203.53
2025.0233,195.73
2025.026,193.83
2025.0288,198.33
2025.0315,199.53
2025.0342,204.93
2025.037,204.93
2025.0397,214.13
2025.0425,212.03
2025.0452,209.93
2025.0479,218.03
2025.0507,208.13
2025.0534,204.73
2025.0562,202.13
2025.0589,201.33
2025.0616,205.83
2025.0644,205.83
2025.0671,210.43
2025.0699,208.13
2025.0726,209.13
2025.0753,203.23
2025.0781,200.93
2025.0808,201.83
2025.0836,198.43
2025.0863,203.13
