sampling,period,time
58184.5,1360.395,2018.1821
58185.5,1360.4005,2018.1848
58186.5,1360.3999,2018.1875
58187.5,1360.3889,2018.1903
58188.5,1360.3829,2018.193
58189.5,1360.374,2018.1958
58190.5,1360.3584,2018.1985
58191.5,1360.3322,2018.2012
58192.5,1360.3173,2018.204
58193.5,1360.3267,2018.2067
58194.5,1360.3388,2018.2094
58195.5,1360.3466,2018.2122
58196.5,1360.3484,2018.2149
58197.5,1360.3503,2018.2177
58198.5,1360.3525,2018.2204
58199.5,1360.3527,2018.2231
58200.5,1360.3423,2018.2259
58201.5,1360.3287,2018.2286
58202.5,1360.3131,2018.2313
58203.5,1360.309,2018.2341
58204.5,1360.3111,2018.2368
58205.5,1360.3336,2018.2396
58206.5,1360.3545,2018.2423
58207.5,1360.378,2018.245
58208.5,1360.3839,2018.2478
58209.5,1360.3848,2018.2505
58210.5,1360.3783,2018.2533
58211.5,1360.3804,2018.256
58212.5,1360.3968,2018.2587
58213.5,1360.4047,2018.2615
58214.5,1360.4114,2018.2642
58215.5,1360.4108,2018.2669
58216.5,1360.4046,2018.2697
58217.5,1360.3897,2018.2724
58218.5,1360.3745,2018.2752
58219.5,1360.3628,2018.2779
58220.5,1360.3558,2018.2806
58221.5,1360.3523,2018.2834
58222.5,1360.3535,2018.2861
58223.5,1360.3553,2018.2888
58224.5,1360.3609,2018.2916
58225.5,1360.3668,2018.2943
58226.5,1360.3718,2018.2971
58227.5,1360.3733,2018.2998
58228.5,1360.3713,2018.3025
58229.5,1360.3617,2018.3053
58230.5,1360.3546,2018.308
58231.5,1360.3588,2018.3107
58232.5,1360.3683,2018.3135
58233.5,1360.3809,2018.3162
58234.5,1360.385,2018.319
58235.5,1360.3803,2018.3217
58236.5,1360.3681,2018.3244
58237.5,1360.3517,2018.3272
58238.5,1360.3362,2018.3299
58239.5,1360.3298,2018.3326
58240.5,1360.3361,2018.3354
58241.5,1360.3471,2018.3381
58242.5,1360.3621,2018.3409
58243.5,1360.3767,2018.3436
58244.5,1360.3916,2018.3463
58245.5,1360.4096,2018.3491
58246.5,1360.4188,2018.3518
58247.5,1360.4253,2018.3546
58248.5,1360.4225,2018.3573
58249.5,1360.4195,2018.36
58250.5,1360.4155,2018.3628
58251.5,1360.3971,2018.3655
58252.5,1360.3935,2018.3682
58253.5,1360.4111,2018.371
58254.5,1360.4099,2018.3737
58255.5,1360.4037,2018.3765
58256.5,1360.3896,2018.3792
58257.5,1360.3803,2018.3819
58258.5,1360.3817,2018.3847
58259.5,1360.3916,2018.3874
58260.5,1360.4081,2018.3901
58261.5,1360.4329,2018.3929
58262.5,1360.4525,2018.3956
58263.5,1360.4521,2018.3984
58264.5,1360.4351,2018.4011
58265.5,1360.41,2018.4038
58266.5,1360.404,2018.4066
58267.5,1360.4034,2018.4093
58268.5,1360.4236,2018.412
58269.5,1360.4538,2018.4148
58270.5,1360.4739,2018.4175
58271.5,1360.4602,2018.4203
58272.5,1360.4374,2018.423
58273.5,1360.4085,2018.4257
58274.5,1360.3904,2018.4285
58275.5,1360.3827,2018.4312
58276.5,1360.3762,2018.4339
58277.5,1360.378,2018.4367
58278.5,1360.3852,2018.4394
58279.5,1360.4001,2018.4422
58280.5,1360.4138,2018.4449
58281.5,1360.4231,2018.4476
58282.5,1360.4179,2018.4504
58283.5,1360.4032,2018.4531
58284.5,1360.3859,2018.4559
58285.5,1360.37,2018.4586
58286.5,1360.3543,2018.4613
58287.5,1360.3414,2018.4641
58288.5,1360.337,2018.4668
58289.5,1360.3496,2018.4695
58290.5,1360.367,2018.4723
58291.5,1360.3872,2018.475
58292.5,1360.4096,2018.4778
58293.5,1360.4314,2018.4805
58294.5,1360.4475,2018.4832
58295.5,1360.4466,2018.486
58296.5,1360.439,2018.4887
58297.5,1360.4221,2018.4914
58298.5,1360.4009,2018.4942
58299.5,1360.3762,2018.4969
58300.5,1360.3562,2018.4997
58301.5,1360.3417,2018.5024
58302.5,1360.3447,2018.5051
58303.5,1360.3523,2018.5079
58304.5,1360.3704,2018.5106
58305.5,1360.3963,2018.5133
58306.5,1360.4314,2018.5161
58307.5,1360.4618,2018.5188
58308.5,1360.4799,2018.5216
58309.5,1360.4788,2018.5243
58310.5,1360.4716,2018.527
58311.5,1360.4546,2018.5298
58312.5,1360.4493,2018.5325
58313.5,1360.4702,2018.5352
58314.5,1360.4985,2018.538
58315.5,1360.5234,2018.5407
58316.5,1360.5184,2018.5435
58317.5,1360.4899,2018.5462
58318.5,1360.4539,2018.5489
58319.5,1360.4216,2018.5517
58320.5,1360.3914,2018.5544
58321.5,1360.3721,2018.5572
58322.5,1360.3635,2018.5599
58323.5,1360.3578,2018.5626
58324.5,1360.3553,2018.5654
58325.5,1360.3498,2018.5681
58326.5,1360.3426,2018.5708
58327.5,1360.3436,2018.5736
58328.5,1360.351,2018.5763
58329.5,1360.3561,2018.5791
58330.5,1360.3617,2018.5818
58331.5,1360.3701,2018.5845
58332.5,1360.3804,2018.5873
58333.5,1360.4016,2018.59
58334.5,1360.4228,2018.5927
58335.5,1360.4378,2018.5955
58336.5,1360.4425,2018.5982
58337.5,1360.4352,2018.601
58338.5,1360.4218,2018.6037
58339.5,1360.409,2018.6064
58340.5,1360.4058,2018.6092
58341.5,1360.4176,2018.6119
58342.5,1360.426,2018.6146
58343.5,1360.4225,2018.6174
58344.5,1360.4141,2018.6201
58345.5,1360.3994,2018.6229
58346.5,1360.3895,2018.6256
58347.5,1360.3866,2018.6283
58348.5,1360.3845,2018.6311
58349.5,1360.3827,2018.6338
58350.5,1360.3744,2018.6366
58351.5,1360.3658,2018.6393
58352.5,1360.3576,2018.642
58353.5,1360.3483,2018.6448
58354.5,1360.3457,2018.6475
58355.5,1360.3616,2018.6502
58356.5,1360.3699,2018.653
58357.5,1360.3684,2018.6557
58358.5,1360.3685,2018.6585
58359.5,1360.3699,2018.6612
58360.5,1360.3902,2018.6639
58361.5,1360.4024,2018.6667
58362.5,1360.4101,2018.6694
58363.5,1360.4143,2018.6721
58364.5,1360.4059,2018.6749
58365.5,1360.3943,2018.6776
58366.5,1360.3863,2018.6804
58367.5,1360.3937,2018.6831
58368.5,1360.4041,2018.6858
58369.5,1360.4183,2018.6886
58370.5,1360.4294,2018.6913
58371.5,1360.433,2018.694
58372.5,1360.4312,2018.6968
58373.5,1360.4316,2018.6995
58374.5,1360.4287,2018.7023
58375.5,1360.424,2018.705
58376.5,1360.4201,2018.7077
58377.5,1360.411,2018.7105
58378.5,1360.4,2018.7132
58379.5,1360.3859,2018.7159
58380.5,1360.3756,2018.7187
58381.5,1360.3673,2018.7214
58382.5,1360.3559,2018.7242
58383.5,1360.3431,2018.7269
58384.5,1360.336,2018.7296
58385.5,1360.3409,2018.7324
58386.5,1360.3513,2018.7351
58387.5,1360.3638,2018.7379
58388.5,1360.3787,2018.7406
58389.5,1360.3822,2018.7433
58390.5,1360.3853,2018.7461
58391.5,1360.3924,2018.7488
58392.5,1360.3997,2018.7515
58393.5,1360.4063,2018.7543
58394.5,1360.4141,2018.757
58395.5,1360.4179,2018.7598
58396.5,1360.4177,2018.7625
58397.5,1360.4155,2018.7652
58398.5,1360.4045,2018.768
58399.5,1360.3929,2018.7707
58400.5,1360.3959,2018.7734
58401.5,1360.4126,2018.7762
58402.5,1360.4283,2018.7789
58403.5,1360.4341,2018.7817
58404.5,1360.4254,2018.7844
58405.5,1360.4115,2018.7871
58406.5,1360.4008,2018.7899
58407.5,1360.3906,2018.7926
58408.5,1360.3814,2018.7953
58409.5,1360.3769,2018.7981
58410.5,1360.3738,2018.8008
58411.5,1360.3712,2018.8036
58412.5,1360.3701,2018.8063
58413.5,1360.3687,2018.809
58414.5,1360.3693,2018.8118
58415.5,1360.3747,2018.8145
58416.5,1360.3807,2018.8172
58417.5,1360.3858,2018.82
58418.5,1360.3921,2018.8227
58419.5,1360.4017,2018.8255
58420.5,1360.4059,2018.8282
58421.5,1360.4079,2018.8309
58422.5,1360.4006,2018.8337
58423.5,1360.3883,2018.8364
58424.5,1360.3782,2018.8392
58425.5,1360.3703,2018.8419
58426.5,1360.3668,2018.8446
58427.5,1360.3653,2018.8474
58428.5,1360.3671,2018.8501
58429.5,1360.3677,2018.8528
58430.5,1360.3674,2018.8556
58431.5,1360.3674,2018.8583
58432.5,1360.3642,2018.8611
58433.5,1360.3615,2018.8638
58434.5,1360.3585,2018.8665
58435.5,1360.3612,2018.8693
58436.5,1360.3662,2018.872
58437.5,1360.3767,2018.8747
58438.5,1360.3841,2018.8775
58439.5,1360.3876,2018.8802
58440.5,1360.384,2018.883
58441.5,1360.3806,2018.8857
58442.5,1360.3767,2018.8884
58443.5,1360.3766,2018.8912
58444.5,1360.3713,2018.8939
58445.5,1360.3676,2018.8966
58446.5,1360.3672,2018.8994
58447.5,1360.3666,2018.9021
58448.5,1360.3657,2018.9049
58449.5,1360.3634,2018.9076
58450.5,1360.3601,2018.9103
58451.5,1360.3533,2018.9131
58452.5,1360.344,2018.9158
58453.5,1360.336,2018.9185
58454.5,1360.3416,2018.9213
58455.5,1360.3496,2018.924
58456.5,1360.3609,2018.9268
58457.5,1360.367,2018.9295
58458.5,1360.3732,2018.9322
58459.5,1360.3695,2018.935
58460.5,1360.3656,2018.9377
58461.5,1360.3668,2018.9405
58462.5,1360.3729,2018.9432
58463.5,1360.377,2018.9459
58464.5,1360.3786,2018.9487
58465.5,1360.3788,2018.9514
58466.5,1360.3777,2018.9541
58467.5,1360.3765,2018.9569
58468.5,1360.3762,2018.9596
58469.5,1360.3779,2018.9624
58470.5,1360.3776,2018.9651
58471.5,1360.3765,2018.9678
58472.5,1360.3756,2018.9706
58473.5,1360.3744,2018.9733
58474.5,1360.3736,2018.976
58475.5,1360.3807,2018.9788
58476.5,1360.3882,2018.9815
58477.5,1360.3927,2018.9843
58478.5,1360.3983,2018.987
58479.5,1360.4028,2018.9897
58480.5,1360.4032,2018.9925
58481.5,1360.4009,2018.9952
58482.5,1360.3985,2018.9979
58483.5,1360.3951,2019.0007
58484.5,1360.3921,2019.0034
58485.5,1360.3963,2019.0062
58486.5,1360.4025,2019.0089
58487.5,1360.4019,2019.0116
58488.5,1360.399,2019.0144
58489.5,1360.3941,2019.0171
58490.5,1360.3872,2019.0198
58491.5,1360.3791,2019.0226
58492.5,1360.3733,2019.0253
58493.5,1360.3696,2019.0281
58494.5,1360.3664,2019.0308
58495.5,1360.3629,2019.0335
58496.5,1360.357,2019.0363
58497.5,1360.3519,2019.039
58498.5,1360.3494,2019.0418
58499.5,1360.3493,2019.0445
58500.5,1360.3512,2019.0472
58501.5,1360.3549,2019.05
58502.5,1360.359,2019.0527
58503.5,1360.3626,2019.0554
58504.5,1360.3627,2019.0582
58505.5,1360.3622,2019.0609
58506.5,1360.3663,2019.0637
58507.5,1360.3659,2019.0664
58508.5,1360.3685,2019.0691
58509.5,1360.3811,2019.0719
58510.5,1360.3911,2019.0746
58511.5,1360.3893,2019.0773
58512.5,1360.3832,2019.0801
58513.5,1360.3759,2019.0828
58514.5,1360.3715,2019.0856
58515.5,1360.3669,2019.0883
58516.5,1360.3613,2019.091
58517.5,1360.3571,2019.0938
58518.5,1360.3539,2019.0965
58519.5,1360.3492,2019.0992
58520.5,1360.3578,2019.102
58521.5,1360.369,2019.1047
58522.5,1360.3806,2019.1075
58523.5,1360.3902,2019.1102
58524.5,1360.402,2019.1129
58525.5,1360.4092,2019.1157
58526.5,1360.4203,2019.1184
58527.5,1360.4345,2019.1211
58528.5,1360.4464,2019.1239
58529.5,1360.4534,2019.1266
58530.5,1360.4529,2019.1294
58531.5,1360.4484,2019.1321
58532.5,1360.4433,2019.1348
58533.5,1360.4441,2019.1376
58534.5,1360.4463,2019.1403
58535.5,1360.4453,2019.1431
58536.5,1360.4338,2019.1458
58537.5,1360.4193,2019.1485
58538.5,1360.3987,2019.1513
58539.5,1360.3817,2019.154
58540.5,1360.3613,2019.1567
58541.5,1360.3522,2019.1595
58542.5,1360.3514,2019.1622
58543.5,1360.3649,2019.165
58544.5,1360.3725,2019.1677
58545.5,1360.371,2019.1704
58546.5,1360.3643,2019.1732
58547.5,1360.3607,2019.1759
58548.5,1360.3638,2019.1786
58549.5,1360.3695,2019.1814
58550.5,1360.3725,2019.1841
58551.5,1360.3731,2019.1869
58552.5,1360.3729,2019.1896
58553.5,1360.3738,2019.1923
58554.5,1360.3829,2019.1951
58555.5,1360.3918,2019.1978
58556.5,1360.3899,2019.2005
58557.5,1360.3837,2019.2033
58558.5,1360.3699,2019.206
58559.5,1360.356,2019.2088
58560.5,1360.3543,2019.2115
58561.5,1360.354,2019.2142
58562.5,1360.3608,2019.217
58563.5,1360.3744,2019.2197
58564.5,1360.3839,2019.2225
58565.5,1360.3738,2019.2252
58566.5,1360.36,2019.2279
58567.5,1360.3412,2019.2307
58568.5,1360.3283,2019.2334
58569.5,1360.3241,2019.2361
58570.5,1360.3302,2019.2389
58571.5,1360.3364,2019.2416
58572.5,1360.3391,2019.2444
58573.5,1360.3459,2019.2471
58574.5,1360.3563,2019.2498
58575.5,1360.3691,2019.2526
58576.5,1360.3807,2019.2553
58577.5,1360.3888,2019.258
58578.5,1360.3854,2019.2608
58579.5,1360.3744,2019.2635
58580.5,1360.3434,2019.2663
58581.5,1360.2927,2019.269
58582.5,1360.2107,2019.2717
58583.5,1360.1285,2019.2745
58584.5,1360.086,2019.2772
58585.5,1360.0918,2019.2799
58586.5,1360.1091,2019.2827
58587.5,1360.1702,2019.2854
58588.5,1360.2459,2019.2882
58589.5,1360.308,2019.2909
58590.5,1360.3544,2019.2936
58591.5,1360.3703,2019.2964
58592.5,1360.3685,2019.2991
58593.5,1360.3621,2019.3018
58594.5,1360.3567,2019.3046
58595.5,1360.3511,2019.3073
58596.5,1360.3462,2019.3101
58597.5,1360.3384,2019.3128
58598.5,1360.3301,2019.3155
58599.5,1360.3243,2019.3183
58600.5,1360.3179,2019.321
58601.5,1360.3157,2019.3238
58602.5,1360.3191,2019.3265
58603.5,1360.3245,2019.3292
58604.5,1360.3315,2019.332
58605.5,1360.3388,2019.3347
58606.5,1360.3445,2019.3374
58607.5,1360.3362,2019.3402
58608.5,1360.3154,2019.3429
58609.5,1360.2886,2019.3457
58610.5,1360.2581,2019.3484
58611.5,1360.2355,2019.3511
58612.5,1360.2323,2019.3539
58613.5,1360.2427,2019.3566
58614.5,1360.2737,2019.3593
58615.5,1360.3126,2019.3621
58616.5,1360.35,2019.3648
58617.5,1360.3516,2019.3676
58618.5,1360.3469,2019.3703
58619.5,1360.3404,2019.373
58620.5,1360.325,2019.3758
58621.5,1360.314,2019.3785
58622.5,1360.3033,2019.3812
58623.5,1360.3032,2019.384
58624.5,1360.3037,2019.3867
58625.5,1360.3109,2019.3895
58626.5,1360.3146,2019.3922
58627.5,1360.311,2019.3949
58628.5,1360.3114,2019.3977
58629.5,1360.3163,2019.4004
58630.5,1360.3244,2019.4031
58631.5,1360.3327,2019.4059
58632.5,1360.3507,2019.4086
58633.5,1360.3799,2019.4114
58634.5,1360.4083,2019.4141
58635.5,1360.4327,2019.4168
58636.5,1360.4448,2019.4196
58637.5,1360.4507,2019.4223
58638.5,1360.4545,2019.4251
58639.5,1360.4567,2019.4278
58640.5,1360.4589,2019.4305
58641.5,1360.4559,2019.4333
58642.5,1360.449,2019.436
58643.5,1360.4266,2019.4387
58644.5,1360.4021,2019.4415
58645.5,1360.3649,2019.4442
58646.5,1360.3261,2019.447
58647.5,1360.3047,2019.4497
58648.5,1360.2812,2019.4524
58649.5,1360.2795,2019.4552
58650.5,1360.2806,2019.4579
58651.5,1360.2852,2019.4606
58652.5,1360.2917,2019.4634
58653.5,1360.2954,2019.4661
58654.5,1360.3017,2019.4689
58655.5,1360.3071,2019.4716
58656.5,1360.312,2019.4743
58657.5,1360.322,2019.4771
58658.5,1360.3313,2019.4798
58659.5,1360.3431,2019.4825
58660.5,1360.3637,2019.4853
58661.5,1360.3809,2019.488
58662.5,1360.4007,2019.4908
58663.5,1360.4173,2019.4935
58664.5,1360.432,2019.4962
58665.5,1360.4365,2019.499
58666.5,1360.4285,2019.5017
58667.5,1360.417,2019.5044
58668.5,1360.4038,2019.5072
58669.5,1360.3931,2019.5099
58670.5,1360.3797,2019.5127
58671.5,1360.3634,2019.5154
58672.5,1360.3554,2019.5181
58673.5,1360.3454,2019.5209
58674.5,1360.3432,2019.5236
58675.5,1360.3443,2019.5264
58676.5,1360.3466,2019.5291
58677.5,1360.3454,2019.5318
58678.5,1360.3367,2019.5346
58679.5,1360.3212,2019.5373
58680.5,1360.305,2019.54
58681.5,1360.2956,2019.5428
58682.5,1360.2838,2019.5455
58683.5,1360.2865,2019.5483
58684.5,1360.2985,2019.551
58685.5,1360.3128,2019.5537
58686.5,1360.3302,2019.5565
58687.5,1360.3458,2019.5592
58688.5,1360.3575,2019.5619
58689.5,1360.3676,2019.5647
58690.5,1360.3738,2019.5674
58691.5,1360.3795,2019.5702
58692.5,1360.3837,2019.5729
58693.5,1360.3826,2019.5756
58694.5,1360.3829,2019.5784
58695.5,1360.3776,2019.5811
58696.5,1360.3656,2019.5838
58697.5,1360.3519,2019.5866
58698.5,1360.3325,2019.5893
58699.5,1360.32,2019.5921
58700.5,1360.3138,2019.5948
58701.5,1360.3107,2019.5975
58702.5,1360.3058,2019.6003
58703.5,1360.299,2019.603
58704.5,1360.2909,2019.6057
58705.5,1360.2883,2019.6085
58706.5,1360.2835,2019.6112
58707.5,1360.2832,2019.614
58708.5,1360.2908,2019.6167
58709.5,1360.3002,2019.6194
58710.5,1360.3062,2019.6222
58711.5,1360.3113,2019.6249
58712.5,1360.3205,2019.6277
58713.5,1360.3286,2019.6304
58714.5,1360.3367,2019.6331
58715.5,1360.343,2019.6359
58716.5,1360.347,2019.6386
58717.5,1360.3442,2019.6413
58718.5,1360.3387,2019.6441
58719.5,1360.3324,2019.6468
58720.5,1360.3274,2019.6496
58721.5,1360.3206,2019.6523
58722.5,1360.3132,2019.655
58723.5,1360.3038,2019.6578
58724.5,1360.2934,2019.6605
58725.5,1360.2935,2019.6632
58726.5,1360.2916,2019.666
58727.5,1360.3071,2019.6687
58728.5,1360.3192,2019.6715
58729.5,1360.3273,2019.6742
58730.5,1360.3291,2019.6769
58731.5,1360.3277,2019.6797
58732.5,1360.3268,2019.6824
58733.5,1360.3258,2019.6851
58734.5,1360.3251,2019.6879
58735.5,1360.322,2019.6906
58736.5,1360.3158,2019.6934
58737.5,1360.3139,2019.6961
58738.5,1360.3143,2019.6988
58739.5,1360.3145,2019.7016
58740.5,1360.3123,2019.7043
58741.5,1360.3167,2019.707
58742.5,1360.3227,2019.7098
58743.5,1360.3262,2019.7125
58744.5,1360.33,2019.7153
58745.5,1360.3304,2019.718
58746.5,1360.3261,2019.7207
58747.5,1360.3164,2019.7235
58748.5,1360.3101,2019.7262
58749.5,1360.3076,2019.729
58750.5,1360.3028,2019.7317
58751.5,1360.3013,2019.7344
58752.5,1360.2975,2019.7372
58753.5,1360.2942,2019.7399
58754.5,1360.2938,2019.7426
58755.5,1360.2911,2019.7454
58756.5,1360.2953,2019.7481
58757.5,1360.3005,2019.7509
58758.5,1360.3055,2019.7536
58759.5,1360.3078,2019.7563
58760.5,1360.3078,2019.7591
58761.5,1360.3036,2019.7618
58762.5,1360.3032,2019.7645
58763.5,1360.2975,2019.7673
58764.5,1360.2894,2019.77
58765.5,1360.282,2019.7728
58766.5,1360.2766,2019.7755
58767.5,1360.2713,2019.7782
58768.5,1360.2825,2019.781
58769.5,1360.2913,2019.7837
58770.5,1360.3036,2019.7864
58771.5,1360.3109,2019.7892
58772.5,1360.3135,2019.7919
58773.5,1360.3124,2019.7947
58774.5,1360.3089,2019.7974
58775.5,1360.3018,2019.8001
58776.5,1360.2966,2019.8029
58777.5,1360.2911,2019.8056
58778.5,1360.2884,2019.8084
58779.5,1360.2881,2019.8111
58780.5,1360.2941,2019.8138
58781.5,1360.3031,2019.8166
58782.5,1360.3115,2019.8193
58783.5,1360.3159,2019.822
58784.5,1360.3181,2019.8248
58785.5,1360.3157,2019.8275
58786.5,1360.3173,2019.8303
58787.5,1360.3228,2019.833
58788.5,1360.3261,2019.8357
58789.5,1360.3275,2019.8385
58790.5,1360.327,2019.8412
58791.5,1360.3231,2019.8439
58792.5,1360.3196,2019.8467
58793.5,1360.3143,2019.8494
58794.5,1360.3079,2019.8522
58795.5,1360.3009,2019.8549
58796.5,1360.2976,2019.8576
58797.5,1360.305,2019.8604
58798.5,1360.3101,2019.8631
58799.5,1360.3331,2019.8658
58800.5,1360.3489,2019.8686
58801.5,1360.3554,2019.8713
58802.5,1360.3546,2019.8741
58803.5,1360.3516,2019.8768
58804.5,1360.3459,2019.8795
58805.5,1360.3415,2019.8823
58806.5,1360.3377,2019.885
58807.5,1360.3353,2019.8877
58808.5,1360.3308,2019.8905
58809.5,1360.3206,2019.8932
58810.5,1360.3175,2019.896
58811.5,1360.3211,2019.8987
58812.5,1360.3266,2019.9014
58813.5,1360.3305,2019.9042
58814.5,1360.325,2019.9069
58815.5,1360.3181,2019.9097
58816.5,1360.3227,2019.9124
58817.5,1360.3254,2019.9151
58818.5,1360.3295,2019.9179
58819.5,1360.3295,2019.9206
58820.5,1360.33,2019.9233
58821.5,1360.3324,2019.9261
58822.5,1360.3327,2019.9288
58823.5,1360.3304,2019.9316
58824.5,1360.3285,2019.9343
58825.5,1360.3301,2019.937
58826.5,1360.3291,2019.9398
58827.5,1360.3292,2019.9425
58828.5,1360.334,2019.9452
58829.5,1360.3487,2019.948
58830.5,1360.3653,2019.9507
58831.5,1360.3682,2019.9535
58832.5,1360.3658,2019.9562
58833.5,1360.359,2019.9589
58834.5,1360.3524,2019.9617
58835.5,1360.3474,2019.9644
58836.5,1360.3442,2019.9671
58837.5,1360.3385,2019.9699
58838.5,1360.3339,2019.9726
58839.5,1360.3287,2019.9754
58840.5,1360.3248,2019.9781
58841.5,1360.326,2019.9808
58842.5,1360.3246,2019.9836
58843.5,1360.3221,2019.9863
58844.5,1360.3172,2019.989
58845.5,1360.3167,2019.9918
58846.5,1360.3136,2019.9945
58847.5,1360.3284,2019.9973
58848.5,1360.3438,2020
58849.5,1360.3529,2020.0027
58850.5,1360.3546,2020.0055
58851.5,1360.3534,2020.0082
58852.5,1360.356,2020.011
58853.5,1360.3701,2020.0137
58854.5,1360.3894,2020.0164
58855.5,1360.3991,2020.0192
58856.5,1360.4064,2020.0219
58857.5,1360.4034,2020.0246
58858.5,1360.3916,2020.0274
58859.5,1360.3753,2020.0301
58860.5,1360.3708,2020.0329
58861.5,1360.3652,2020.0356
58862.5,1360.3605,2020.0383
58863.5,1360.3554,2020.0411
58864.5,1360.349,2020.0438
58865.5,1360.3425,2020.0465
58866.5,1360.3361,2020.0493
58867.5,1360.3343,2020.052
58868.5,1360.3403,2020.0548
58869.5,1360.3473,2020.0575
58870.5,1360.3486,2020.0602
58871.5,1360.3474,2020.063
58872.5,1360.347,2020.0657
58873.5,1360.3421,2020.0684
58874.5,1360.3477,2020.0712
58875.5,1360.3554,2020.0739
58876.5,1360.3681,2020.0767
58877.5,1360.3796,2020.0794
58878.5,1360.3854,2020.0821
58879.5,1360.3803,2020.0849
58880.5,1360.3719,2020.0876
58881.5,1360.3606,2020.0903
58882.5,1360.353,2020.0931
58883.5,1360.354,2020.0958
58884.5,1360.3565,2020.0986
58885.5,1360.3571,2020.1013
58886.5,1360.356,2020.104
58887.5,1360.3496,2020.1068
58888.5,1360.3408,2020.1095
58889.5,1360.3358,2020.1123
58890.5,1360.3284,2020.115
58891.5,1360.3214,2020.1177
58892.5,1360.3221,2020.1205
58893.5,1360.3227,2020.1232
58894.5,1360.3255,2020.1259
58895.5,1360.3257,2020.1287
58896.5,1360.3213,2020.1314
58897.5,1360.3153,2020.1342
58898.5,1360.3157,2020.1369
58899.5,1360.3135,2020.1396
58900.5,1360.3185,2020.1424
58901.5,1360.3199,2020.1451
58902.5,1360.3183,2020.1478
58903.5,1360.2949,2020.1506
58904.5,1360.2885,2020.1533
58905.5,1360.2945,2020.1561
58906.5,1360.3025,2020.1588
58907.5,1360.315,2020.1615
58908.5,1360.319,2020.1643
58909.5,1360.3208,2020.167
58910.5,1360.3192,2020.1697
58911.5,1360.3203,2020.1725
58912.5,1360.3238,2020.1752
58913.5,1360.3306,2020.178
58914.5,1360.3353,2020.1807
58915.5,1360.338,2020.1834
58916.5,1360.3479,2020.1862
58917.5,1360.3471,2020.1889
58918.5,1360.3428,2020.1916
58919.5,1360.3364,2020.1944
58920.5,1360.3389,2020.1971
58921.5,1360.343,2020.1999
58922.5,1360.3491,2020.2026
58923.5,1360.3625,2020.2053
58924.5,1360.3739,2020.2081
58925.5,1360.3824,2020.2108
58926.5,1360.3821,2020.2136
58927.5,1360.3763,2020.2163
58928.5,1360.3762,2020.219
58929.5,1360.3741,2020.2218
58930.5,1360.3644,2020.2245
58931.5,1360.3514,2020.2272
58932.5,1360.3343,2020.23
58933.5,1360.3149,2020.2327
58934.5,1360.3025,2020.2355
58935.5,1360.3022,2020.2382
58936.5,1360.3109,2020.2409
58937.5,1360.3268,2020.2437
58938.5,1360.3403,2020.2464
58939.5,1360.3512,2020.2491
58940.5,1360.3553,2020.2519
58941.5,1360.3545,2020.2546
58942.5,1360.3529,2020.2574
58943.5,1360.3492,2020.2601
58944.5,1360.3512,2020.2628
58945.5,1360.3461,2020.2656
58946.5,1360.3386,2020.2683
58947.5,1360.3361,2020.271
58948.5,1360.3315,2020.2738
58949.5,1360.3267,2020.2765
58950.5,1360.3217,2020.2793
58951.5,1360.3179,2020.282
58952.5,1360.3142,2020.2847
58953.5,1360.3082,2020.2875
58954.5,1360.3056,2020.2902
58955.5,1360.307,2020.293
58956.5,1360.3008,2020.2957
58957.5,1360.2994,2020.2984
58958.5,1360.2956,2020.3012
58959.5,1360.3009,2020.3039
58960.5,1360.3075,2020.3066
58961.5,1360.3157,2020.3094
58962.5,1360.3216,2020.3121
58963.5,1360.3206,2020.3149
58964.5,1360.3237,2020.3176
58965.5,1360.3329,2020.3203
58966.5,1360.3457,2020.3231
58967.5,1360.3563,2020.3258
58968.5,1360.3638,2020.3285
58969.5,1360.3674,2020.3313
58970.5,1360.3608,2020.334
