time,value
52838.5,-0.4058
52839.5,-1.7102
52841.5,0.5726
52842.5,6.1055
52843.5,1.5817
52844.5,7.6975
52846.5,10.9078
52847.5,2.2287
52849.5,4.4287
52851.5,5.0129
52852.5,5.6846
52854.5,6.7251
52856.5,5.5925
52857.5,1.0581
52859.5,5.3522
52860.5,4.656
52862.5,6.0671
52864.5,-1.209
52865.5,-0.7549
52867.5,3.8746
52869.5,0.2626
52870.5,2.0934
52872.5,0.5306
52873.5,5.5112
52874.5,2.8714
52875.5,4.9817
52877.5,5.1535
52878.5,7.4919
52879.5,6.0464
52880.5,5.4407
52882.5,7.1464
52883.5,1.9795
52884.5,4.3631
52885.5,3.8892
52886.5,-1.9657
52887.5,8.7273
52888.5,7.6255
52889.5,6.7404
52890.5,4.6751
52891.5,8.4196
52892.5,3.4414
52893.5,4.4055
52894.5,5.0814
52895.5,3.6685
52896.5,8.1272
52897.5,0.737
52898.5,4.3739
52899.5,9.1165
52900.5,3.9916
52901.5,3.1349
52902.5,3.8174
52903.5,3.4948
52904.5,4.5621
52905.5,4.7593
52906.5,6.7602
52907.5,4.4516
52908.5,5.7096
52909.5,3.0638
52910.5,4.81
52911.5,4.9855
52912.5,4.454
52913.5,7.0858
52914.5,6.055
52915.5,4.7575
52916.5,4.1451
52917.5,3.9262
52918.5,4.4371
52919.5,4.9012
52920.5,5.1156
52921.5,5.9166
52922.5,5.963
52923.5,3.4994
52924.5,4.7531
52925.5,3.9899
52926.5,2.8261
52927.5,4.9856
52928.5,3.0947
52929.5,5.4509
52930.5,3.0495
52931.5,3.0309
52932.5,2.7203
52933.5,2.6706
52934.5,1.6071
52935.5,3.2946
52936.5,3.8629
52937.5,6.5556
52938.5,2.7557
52939.5,1.3006
52940.5,2.3446
52941.5,7.724
52942.5,6.197
52943.5,0.3271
52944.5,1.7083
52945.5,2.3246
52946.5,4.4388
52947.5,3.0744
52948.5,3.3685
52949.5,3.2725
52950.5,2.6883
52951.5,4.9392
52952.5,6.4764
52953.5,3.4128
52954.5,3.0287
52955.5,2.3015
52956.5,0.3692
52957.5,3.6702
52958.5,4.524
52959.5,4.7131
52960.5,3.0945
52961.5,6.456
52962.5,3.8962
52963.5,4.9304
