timestamp,actual,predicted
2024.1862,1361.5496,1361.4878
2024.1889,1361.6356,1361.6467
2024.1916,1361.7253,1361.7328
2024.1944,1361.7903,1361.7902
2024.1971,1361.8176,1361.8082
2024.1999,1361.7938,1361.8011
2024.2026,1361.7284,1361.7428
2024.2053,1361.6671,1361.65
2024.2081,1361.6549,1361.6047
2024.2108,1361.68,1361.6509
2024.2136,1361.6794,1361.7189
2024.2163,1361.5475,1361.687
2024.219,1361.4187,1361.411
2024.2218,1361.1292,1361.278
2024.2245,1360.8527,1360.8585
2024.2272,1360.6829,1360.6133
2024.23,1360.7544,1360.5853
2024.2327,1360.8257,1360.9113
2024.2355,1361.0792,1361.0328
2024.2382,1361.3132,1361.3411
2024.2409,1361.4741,1361.5312
2024.2437,1361.6381,1361.5614
2024.2464,1361.7036,1361.7145
2024.2491,1361.7086,1361.7108
2024.2519,1361.6665,1361.6738
2024.2546,1361.6082,1361.6041
2024.2574,1361.5532,1361.5405
2024.2601,1361.5022,1361.5057
2024.2628,1361.4967,1361.4661
2024.2656,1361.4995,1361.504
2024.2683,1361.4698,1361.5144
2024.271,1361.4431,1361.4442
